"Catherine Noble","PHYS-4600"
"Jessica Gibson","PHYS-4600"
"William Guerrero","LANG-3200"
"Priscilla Preston","PHYS-4600"
"Jon Suarez","MED-300"
"Justin Lewis","HIST-4000"
"Jessica Bauer","ENG-4300"
"Lisa White","ART-4600"
"Kayla Washington","ART-4600"
"Jody Robinson","MT-1700"
"Kevin Schmidt","BIO-5000"
"Michelle Ross","LANG-3200"
"Mr. David Adams","HIST-4000"
"Jennifer Mccullough","HIST-4000"
"Tara Martin","LANG-3200"
"Curtis Rodriguez","CS-3100"
"Eric Jones","HIST-4000"
"Bailey Pratt","MT-1700"
"Denise Bowers","BIO-5000"
"Daniel Nelson","MT-1700"
"Stacy Pitts","CS-3100"
"Anne Donovan","ENG-4300"
"Emily Burke","LANG-3200"
"Linda Anderson","HIST-4000"
"Joseph Hawkins","BIO-5000"
"Grant Miller","MUS-3100"
"Susan Waters","MUS-3100"
"Christopher Smith","MT-1700"
"Shelley Thompson","MED-300"
"Laurie Smith","BIO-5000"
"James Hill","ART-4600"
"Mr. Bruce Parsons","BTECH-3700"
"Carly Cruz","ART-4600"
"William White","BIO-5000"
"Paul Sandoval","CHEM-5000"
"Larry Henderson","MT-1700"
"Margaret Williams PhD","LANG-3200"
"Mary Martin","LANG-3200"
"Kristina Flynn","MT-1700"
"Shaun Galloway","MED-300"
"Jill Shaw","LANG-3200"
"Melissa Rogers","CHEM-5000"
"Sara Arias","LANG-3200"
"Sheryl Smith","CHEM-5000"
"Colin Baker","MED-300"
"Ana Wright","BIO-5000"
"Laura Lopez","BTECH-3700"
"Michael Ross","MED-300"
"Adam Johnson","BTECH-3700"
"Kayla Summers","CS-3100"
"Rachael Mitchell","PHYS-4600"
"Brandon Powers","BIO-5000"
"Regina Patterson","ENG-4300"
"Julia Schwartz","BIO-5000"
"James Murillo","LANG-3200"
"Kathryn Hooper","CS-3100"
"Cheryl Sullivan","BIO-5000"
"Joseph Horton","MUS-3100"
"Edward Maxwell","BIO-5000"
"Patty Craig","BTECH-3700"
"Seth Schneider","MT-1700"
"Rebecca Hammond","MUS-3100"
"Cameron Lopez","BIO-5000"
"Daniel Conley","MT-1700"
"Rebecca Wade","LANG-3200"
"Christina Thomas","HIST-4000"
"Elizabeth Carter","MED-300"
"Ryan Ramos","BIO-5000"
"Lynn Gomez","MT-1700"
"Jennifer Hines","CS-3100"
"Melissa Deleon","PHYS-4600"
"Andrew Guzman","LANG-3200"
"Sherry Martin","ART-4600"
"Elizabeth Curry","CS-3100"
"James Johnson","PHYS-4600"
"Mary Dickerson","LANG-3200"
"Jennifer Walsh","LANG-3200"
"Noah Brown","BTECH-3700"
"Ethan Miller","LANG-3200"
"Paula Harmon","PHYS-4600"
"Jamie Burnett","CHEM-5000"
"Rachel Perez","BIO-5000"
"Sarah Webb","BTECH-3700"
"Jeffery Hubbard","HIST-4000"
"Jasmine Reynolds","PHYS-4600"
"James Martin","BIO-5000"
"Lisa Ruiz","HIST-4000"
"Mrs. Elizabeth Aguirre","PHYS-4600"
"Sarah Gallegos","HIST-4000"
"Andre Young","MUS-3100"
"Caitlin Jacobs","ART-4600"
"Steven Diaz","BTECH-3700"
"Tiffany Snyder","ART-4600"
"Michael Turner","CHEM-5000"
"Tina Wang","MUS-3100"
"Gabrielle Weaver","MED-300"
"Christopher Clark","MT-1700"
"Andrew Townsend","PHYS-4600"
"Douglas Ward","MED-300"
"Zachary Johnson","MUS-3100"
"Andrew Ferguson","CS-3100"
"Martha Everett","CS-3100"
"Julie Williamson","HIST-4000"
"Kimberly Henderson","BIO-5000"
"William White","HIST-4000"
"Rebecca Davis","LANG-3200"
"Charles Allen","MUS-3100"
"Matthew Horne","MT-1700"
"Karen Fisher DVM","BIO-5000"
"Kyle Sosa","CS-3100"
"David Anderson","BTECH-3700"
"Christina Thomas","HIST-4000"
"Tracy Chase","MED-300"
"Ryan Owens","BIO-5000"
"Yvonne Smith","LANG-3200"
"George Roy","MUS-3100"
"Janet Beck","MED-300"
"Joshua Martinez","BTECH-3700"
"Caleb Velazquez","ART-4600"
"Erin Davis","BIO-5000"
"Alexander Farmer","ENG-4300"
"Christopher Matthews","CS-3100"
